system:index,%_MANCHA_ALT_DO_LOTE,%_MANCHA_NPMEN20_DO_LOTE,%_MANCHA_NPTOTAL_DO_LOTE,ArM2_TOTAL_MANCHA_ALT,ArM2_TOTAL_MANCHA_NPMEN20,ArM2_TOTAL_MANCHA_NPTOTAL,CEU,CEU_Nome,CO_CEP,CO_DISTRIT,CO_ENTIDAD,CO_MUNICIP,CO_ORGAO_R,CO_UF,DS_COMPLEM,DS_ENDEREC,IN_LOCAL_1,IN_LOCAL_F,IN_PATIO_D,IN_QUADRA_,IN_QUADR_1,IN_TERREIR,IN_VINCULO,IN_VIVEIRO,NO_BAIRRO,NO_ENTIDAD,NO_MUNICIP,NO_UF,NU_ANO_CEN,NU_DDD,NU_ENDEREC,NU_TELEFON,Nome,SG_UF,TP_DEPENDE,TP_LOCALIZ,TP_LOCAL_1,TP_SITUACA,TipoNome,eq_areap,eq_bairro,eq_categor,eq_cd_catg,eq_cd_dirt,eq_cd_dist,eq_cd_mec,eq_cd_subp,eq_cep,eq_classe,eq_compend,eq_diretor,eq_distr,eq_dre,eq_email,eq_ender,eq_enderec,eq_eol,eq_esfera,eq_fone1,eq_fone2,eq_id,eq_nome,eq_num,eq_regiao5,eq_regiao8,eq_setor,eq_subpref,eq_telefon,eq_tipo,eq_zona,eq_zona_1,layer,t_CodMec,t_NoEsco,t_NoLote,.geo
2_2_1_00000000000000000401,73.35562261149825,0,0,872.2506063430421,0,0,,,5632020,355030801,35004194,3550308,10312,35,AVENIDA,AVENIDA PROFESSOR GIOIA MARTINS,0,0,1,1,1,0,1,0,JARDIM MONTE KEMEL,ADALGIZA SEGURADO DA SILVEIRA PROFESSORA,São Paulo,São Paulo,2021,11,686,37737830,PROFESSORA ADALGIZA SEGURADO DA SILVEIRA,SP,2,1,0,1,EE PROFESSORA ADALGIZA SEGURADO DA SILVEIRA,"3,55031E+12",JARDIM MONTE KEMEL,ESCOLAS AUTONOMAS,1,10312,94,35004194,10,5632000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,CENTRO OESTE,VILA SONIA,BUTANTA,E004194A@EDUCACAO.SP.GOV.BR,AVENIDA PROFESSOR GIOIA MARTINS,AVENIDA PROFESSOR GIOIA MARTINS 686,35004194,ESTADUAL-SE,1137422697,1137737830,439,ADALGIZA SEGURADO DA SILVEIRA PROFESSORA,686,Oeste,Oeste,355030894000007,BUTANTA,1137422697 / 1137737830,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35004194,390,354,"{""type"":""Point"",""coordinates"":[-46.73558841984271,-23.600873019372912]}"
2_2_1_00000000000000000407,4.305160671336629,0,0,156.34336241311323,0,0,,,5634150,355030801,35004236,3550308,10312,35,RUA,RUA RUBENS GRISOLIA,0,0,0,1,1,0,1,0,JARDIM MONTE KEMEL,PEDRO FONSECA PROFESSOR,São Paulo,São Paulo,2021,11,65,37427486,PROFESSOR PEDRO FONSECA,SP,2,1,0,1,EE PROFESSOR PEDRO FONSECA,"3,55031E+12",JARDIM MONTE KEMEL,ESCOLAS AUTONOMAS,1,10312,94,35004236,10,5634000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,CENTRO OESTE,VILA SONIA,BUTANTA,E004236A@EDUCACAO.SP.GOV.BR,RUA RUBENS GRISOLIA,RUA RUBENS GRISOLIA 65,35004236,ESTADUAL-SE,1137427486,1137738372,454,PEDRO FONSECA PROFESSOR,65,Oeste,Oeste,355030894000111,BUTANTA,1137427486 / 1137738372,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35004236,394,353,"{""type"":""Point"",""coordinates"":[-46.73995013807425,-23.60372873121341]}"
2_2_1_0000000000000000080e,15.10156188730917,0,0,719.9108412128062,0,0,,,3694060,355030801,35002690,3550308,10208,35,RUA,JOAO DORIVAL CARDOSO DOUTOR,0,0,0,1,1,0,1,0,PARQUE DAS PAINEIRAS,JOAO RAMACCIOTTI PROF,São Paulo,São Paulo,2021,11,189,20465385,PROFESSOR JOAO RAMACCIOTTI,SP,2,1,0,1,EE PROFESSOR JOAO RAMACCIOTTI,"3,55031E+12",PARQUE DAS PAINEIRAS,ESCOLAS AUTONOMAS,1,10208,5,35002690,21,3694000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 4,ARTUR ALVIM,PENHA,E002690A@EDUCACAO.SP.GOV.BR,JOAO DORIVAL CARDOSO DOUTOR,JOAO DORIVAL CARDOSO DOUTOR 189,35002690,ESTADUAL-SE,1120465385,1122806711,249,JOAO RAMACCIOTTI PROF,189,Leste,Leste 1,355030805000002,PENHA,1120465385 / 1122806711,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35002690,249,1069,"{""type"":""Point"",""coordinates"":[-46.48141924984901,-23.53729230770868]}"
2_2_1_00000000000000000815,21.375677313158402,0,0,627.5048630347391,0,0,,,3565000,355030801,35002616,3550308,10208,35,RUA,FERNANDES PEREIRA,0,0,0,1,1,0,1,0,VILA SANTA TERESA ZONA LESTE,MARIA AUGUSTA DE AVILA PROFA,São Paulo,São Paulo,2021,11,690,22170188,PROFESSORA MARIA AUGUSTA DE AVILA,SP,2,1,0,1,EE PROFESSORA MARIA AUGUSTA DE AVILA,"3,55031E+12",VILA SANTA TERESA ZONA LESTE,ESCOLAS AUTONOMAS,1,10208,5,35002616,21,3565000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 4,ARTUR ALVIM,PENHA,E002616A@EDUCACAO.SP.GOV.BR,FERNANDES PEREIRA,FERNANDES PEREIRA 690,35002616,ESTADUAL-SE,1122170188,1127428523,241,MARIA AUGUSTA DE AVILA PROFA,690,Leste,Leste 1,355030805000036,PENHA,1122170188 / 1127428523,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35002616,241,889,"{""type"":""Point"",""coordinates"":[-46.49070679943708,-23.540413220159508]}"
2_2_1_00000000000000000289,4.24956895772801,0,0,1057.204455477592,0,0,,,2878160,355030801,35130333,3550308,10101,35,RUA,RENDEIRA,0,0,0,1,0,0,1,0,JARDIM VISTA ALEGRE,REPUBLICA DA COLOMBIA,São Paulo,São Paulo,2021,11,926,38596737,REPUBLICA DA COLOMBIA,SP,2,1,0,1,EE REPUBLICA DA COLOMBIA,"3,55031E+12",JARDIM VISTA ALEGRE,ESCOLAS AUTONOMAS,1,10101,11,35130333,3,2878000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,BRASILANDIA,FREGUESIA/BRASILANDIA,E130333A@EDUCACAO.SP.GOV.BR,RENDEIRA,RENDEIRA 926,35130333,ESTADUAL-SE,1138596737,1138596744,2878,REPUBLICA DA COLOMBIA,926,Norte,Norte 2,355030811000140,FREGUESIA-BRASILANDIA,1138596737 / 1138596744,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35130333,1581,580,"{""type"":""Point"",""coordinates"":[-46.68557585388271,-23.45425232528882]}"
2_2_1_000000000000000005fe,18.575984355537628,0,0,896.9762604642548,0,0,,,2871040,355030801,35000103,3550308,10101,35,RUA,CRISTOVAO SANTIAGO,0,0,0,1,0,0,1,0,JARDIM ONDINA,JOAO BOEMER JARDIM PROFESSOR,São Paulo,São Paulo,2021,11,50,39836988,PROFESSOR JOAO BOEMER JARDIM,SP,2,1,0,1,EE PROFESSOR JOAO BOEMER JARDIM,"3,55031E+12",JARDIM ONDINA,ESCOLAS AUTONOMAS,1,10101,11,35000103,3,2871000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,BRASILANDIA,FREGUESIA/BRASILANDIA,E000103A@EDUCACAO.SP.GOV.BR,CRISTOVAO SANTIAGO,CRISTOVAO SANTIAGO 50,35000103,ESTADUAL-SE,1138513079,1139836988,10,JOAO BOEMER JARDIM PROFESSOR,50,Norte,Norte 2,355030811000302,FREGUESIA-BRASILANDIA,1138513079 / 1139836988,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35000103,10,560,"{""type"":""Point"",""coordinates"":[-46.673840329243305,-23.461035193075734]}"
2_2_1_000000000000000006d6,2.0640890923472233,0,0,784.4026042965058,0,0,,,2850100,355030801,35414612,3550308,10101,35,RUA,SANTA CRUZ DA CONCEICAO,0,0,0,1,0,0,1,0,PARQUE BELEM,NOE RODRIGUES PADRE,São Paulo,São Paulo,2021,11,151,38516405,PADRE NOE RODRIGUES,SP,2,1,0,1,EE PADRE NOE RODRIGUES,"3,55031E+12",PARQUE BELEM,ESCOLAS AUTONOMAS,1,10101,11,35414612,3,2850000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,BRASILANDIA,FREGUESIA/BRASILANDIA,E414612A@EDUCACAO.SP.GOV.BR,SANTA CRUZ DA CONCEICAO,SANTA CRUZ DA CONCEICAO 151,35414612,ESTADUAL-SE,1138516405,,5192,NOE RODRIGUES PADRE,151,Norte,Norte 2,355030811000027,FREGUESIA-BRASILANDIA,1138516405 /,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35414612,2229,573,"{""type"":""Point"",""coordinates"":[-46.68694952835759,-23.46026639644618]}"
2_2_1_0000000000000000083e,5.930863375972068,0,0,180.31066713056822,0,0,,,2837170,355030801,35923606,3550308,10101,35,RUA,PEDRO ANTONIO CONCEICAO,0,0,0,1,0,0,1,0,VILA JOAO BATISTA,LUIZ SERGIO CLAUDINO DOS SANTOS DEPUTADO,São Paulo,São Paulo,2021,11,255,39213240,DEPUTADO LUIZ SERGIO CLAUDINO DOS SANTOS,SP,2,1,0,1,EE DEPUTADO LUIZ SERGIO CLAUDINO DOS SANTOS,"3,55031E+12",VILA JOAO BATISTA,ESCOLAS AUTONOMAS,1,10101,11,35923606,3,2837000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,BRASILANDIA,FREGUESIA/BRASILANDIA,E923606A@EDUCACAO.SP.GOV.BR,PEDRO ANTONIO CONCEICAO,PEDRO ANTONIO CONCEICAO 255,35923606,ESTADUAL-SE,1139212503,1139213240,7174,LUIZ SERGIO CLAUDINO DOS SANTOS DEPUTADO,255,Norte,Norte 2,355030811000162,FREGUESIA-BRASILANDIA,1139212503 / 1139213240,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35923606,2677,779,"{""type"":""Point"",""coordinates"":[-46.700056289748005,-23.46084126424431]}"
2_2_1_00000000000000000868,30.873081793200264,0,0,1234.5976087199645,0,0,,,2844000,355030801,35923254,3550308,10101,35,RUA,JOAQUIM DE ALMEIDA MORAIS,0,0,0,1,0,0,1,0,BRASILANDIA,JAIR TOLEDO XAVIER PROFESSOR,São Paulo,São Paulo,2021,11,SN,39219982,PROFESSOR JAIR TOLEDO XAVIER,SP,2,1,0,1,EE PROFESSOR JAIR TOLEDO XAVIER,"3,55031E+12",BRASILANDIA,ESCOLAS AUTONOMAS,1,10101,11,35923254,3,2844000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,BRASILANDIA,FREGUESIA/BRASILANDIA,E923254A@EDUCACAO.SP.GOV.BR,JOAQUIM DE ALMEIDA MORAIS,JOAQUIM DE ALMEIDA MORAIS SN,35923254,ESTADUAL-SE,1139219982,1139228323,7157,JAIR TOLEDO XAVIER PROFESSOR,SN,Norte,Norte 2,355030811000069,FREGUESIA-BRASILANDIA,1139219982 / 1139228323,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35923254,2660,512,"{""type"":""Point"",""coordinates"":[-46.68834309220013,-23.473559745477793]}"
2_2_1_000000000000000008d8,2.0640890923472233,0,0,784.4026042965058,0,0,,,2851130,355030801,35037655,3550308,10101,35,RUA,JOSE DA COSTA PEREIRA,0,0,0,1,0,0,1,0,JARDIM GUARANI,UBALDO COSTA LEITE DOUTOR,São Paulo,São Paulo,2021,11,70,39836969,DOUTOR UBALDO COSTA LEITE,SP,2,1,0,1,EE DOUTOR UBALDO COSTA LEITE,"3,55031E+12",JARDIM GUARANI,ESCOLAS AUTONOMAS,1,10101,11,35037655,3,2851000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,BRASILANDIA,FREGUESIA/BRASILANDIA,E037655A@EDUCACAO.SP.GOV.BR,JOSE DA COSTA PEREIRA,JOSE DA COSTA PEREIRA 70,35037655,ESTADUAL-SE,1138513890,1139836969,1482,UBALDO COSTA LEITE DOUTOR,70,Norte,Norte 2,355030811000027,FREGUESIA-BRASILANDIA,1138513890 / 1139836969,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35037655,629,573,"{""type"":""Point"",""coordinates"":[-46.68694952835759,-23.46026639644618]}"
2_2_1_000000000000000009b1,73.70676622438823,0,0,169.32444567990802,0,0,,,2871080,355030811,35910302,3550308,10101,35,RUA,MONTES PIRINEUS,0,0,0,1,1,0,1,0,JARDIM ONDINA,HELIOS HEBER LINO PROFESSOR,São Paulo,São Paulo,2021,11,31,39840309,PROFESSOR HELIOS HEBER LINO,SP,2,1,0,1,EE PROFESSOR HELIOS HEBER LINO,"3,55031E+12",JARDIM ONDINA,ESCOLAS AUTONOMAS,1,10101,11,35910302,3,2871000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 1,BRASILANDIA,FREGUESIA/BRASILANDIA,E910302A@EDUCACAO.SP.GOV.BR,MONTES PIRINEUS,MONTES PIRINEUS 31,35910302,ESTADUAL-SE,1138514718,1139840309,7088,HELIOS HEBER LINO PROFESSOR,31,Norte,Norte 2,355030811000151,FREGUESIA-BRASILANDIA,1138514718 / 1139840309,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35910302,2591,565,"{""type"":""Point"",""coordinates"":[-46.67321486537913,-23.46306798956941]}"
2_2_1_00000000000000000291,3.936768052883341,0,0,149.93282973697876,0,0,,,5743210,355030801,35004972,3550308,10317,35,RUA,NESTOR DOS SANTOS LIMA,0,0,0,1,1,0,1,0,JARDIM JAMAICA,NIPO BRASILEIRA,São Paulo,São Paulo,2021,11,182,26588532,NIPO BRASILEIRA,SP,2,1,0,1,EE NIPO BRASILEIRA,"3,55031E+12",JARDIM JAMAICA,ESCOLAS AUTONOMAS,1,10317,17,35004972,17,5743000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,SUL 1,CAMPO LIMPO,CAMPO LIMPO,E004972A@EDUCACAO.SP.GOV.BR,NESTOR DOS SANTOS LIMA,NESTOR DOS SANTOS LIMA 182,35004972,ESTADUAL-SE,1126588531,1126588532,665,NIPO BRASILEIRA,182,Sul,Sul 2,355030817000180,CAMPO LIMPO,1126588531 / 1126588532,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35004972,471,389,"{""type"":""Point"",""coordinates"":[-46.752692065540494,-23.61273821085836]}"
2_2_1_000000000000000005ec,10.49746158628543,0,0,548.4177908596687,0,0,,,5762230,355030817,35041750,3550308,10317,35,,AVENIDA PROFESSOR OSCAR CAMPIGLIA,0,0,1,1,0,0,1,0,PARQUE IPE,DUGLAS TEIXEIRA MONTEIRO PROFESSOR,São Paulo,São Paulo,2021,11,529,26588496,PROFESSOR DUGLAS TEIXEIRA MONTEIRO,SP,2,1,0,1,EE PROFESSOR DUGLAS TEIXEIRA MONTEIRO,"3,55031E+12",PARQUE IPE,ESCOLAS AUTONOMAS,1,10317,17,35041750,17,5762000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,SUL 1,CAMPO LIMPO,CAMPO LIMPO,E041750A@EDUCACAO.SP.GOV.BR,AVENIDA PROFESSOR OSCAR CAMPIGLIA,AVENIDA PROFESSOR OSCAR CAMPIGLIA 529,35041750,ESTADUAL-SE,1155101588,1155111170,1572,DUGLAS TEIXEIRA MONTEIRO PROFESSOR,529,Sul,Sul 2,355030817000194,CAMPO LIMPO,1155101588 / 1155111170,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35041750,719,1958,"{""type"":""Point"",""coordinates"":[-46.76163507729471,-23.640915525676128]}"
2_2_1_0000000000000000064b,7.839764856347266,0,0,171.63805419220296,0,0,,,4880130,355030801,35044453,3550308,10318,35,RUA,JOSE ROSCHEL RODRIGUES,0,0,1,1,1,0,1,0,RECANTO CAMPO BELO,MARIO ARMINANTE PROF,São Paulo,São Paulo,2021,11,146,59792334,PROFESSOR MARIO ARMINANTE,SP,2,1,0,1,EE PROFESSOR MARIO ARMINANTE,"3,55031E+12",RECANTO CAMPO BELO,ESCOLAS AUTONOMAS,1,10318,55,35044453,20,4880000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,SUL 3,PARELHEIROS,CAPELA DO SOCORRO,E044453A@EDUCACAO.SP.GOV.BR,JOSE ROSCHEL RODRIGUES,JOSE ROSCHEL RODRIGUES 146,35044453,ESTADUAL-SE,1159792334,,1608,MARIO ARMINANTE PROF,146,Sul,Sul 2,355030855000097,PARELHEIROS,1159792334 /,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35044453,754,721,"{""type"":""Point"",""coordinates"":[-46.73163576746475,-23.79246704751333]}"
2_2_1_0000000000000000042e,17.299393864418487,0,0,982.1756208614997,0,0,,,5359000,355030801,35004121,3550308,10312,35,AVENIDA,AVENIDA NOSSA SENHORA DA ASSUNCAO,0,0,1,1,1,0,1,0,VILA BUTANTA,EMYGDIO DE BARROS PROFESSOR,São Paulo,São Paulo,2021,11,292,37358418,PROFESSOR EMYGDIO DE BARROS,SP,2,1,0,1,EE PROFESSOR EMYGDIO DE BARROS,"3,55031E+12",VILA BUTANTA,ESCOLAS AUTONOMAS,1,10312,67,35004121,10,5359000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,CENTRO OESTE,RIO PEQUENO,BUTANTA,E004121A@EDUCACAO.SP.GOV.BR,AVENIDA NOSSA SENHORA DA ASSUNCAO,AVENIDA NOSSA SENHORA DA ASSUNCAO 292,35004121,ESTADUAL-SE,1137317810,1137358418,399,EMYGDIO DE BARROS PROFESSOR,292,Oeste,Oeste,355030867000261,BUTANTA,1137317810 / 1137358418,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35004121,383,336,"{""type"":""Point"",""coordinates"":[-46.74207484655152,-23.57309519382495]}"
2_2_1_00000000000000000168,22.603864397935837,0,0,1637.0131915398474,0,0,,,4727001,355030801,35005198,3550308,10317,35,RUA,BRAGANCA PAULISTA,0,0,0,1,1,0,1,0,VILA CRUZEIRO,PLINIO NEGRAO,São Paulo,São Paulo,2021,11,575,26588682,PLINIO NEGRAO,SP,2,1,0,1,EE PLINIO NEGRAO,"3,55031E+12",VILA CRUZEIRO,ESCOLAS AUTONOMAS,1,10317,71,35005198,14,4727000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,SUL 1,SANTO AMARO,SANTO AMARO,E005198A@EDUCACAO.SP.GOV.BR,BRAGANCA PAULISTA,BRAGANCA PAULISTA 575,35005198,ESTADUAL-SE,1156410626,1156418920,771,PLINIO NEGRAO,575,Sul,Sul 2,355030871000066,SANTO AMARO,1156410626 / 1156418920,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35005198,493,1925,"{""type"":""Point"",""coordinates"":[-46.7153741785643,-23.64198557457928]}"
2_2_1_00000000000000000283,17.394647473814935,0,0,237.62999151921156,0,0,,,4754010,355030801,35004984,3550308,10317,35,AVENIDA,MARIO LOPES LEAO,0,0,0,1,0,0,1,0,SANTO AMARO,MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA,São Paulo,São Paulo,2021,11,1050,26588361,PROFESSORA MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO,SP,2,1,0,1,EE PROFESSORA MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO,"3,55031E+12",SANTO AMARO,ESCOLAS AUTONOMAS,1,10317,71,35004984,14,4754000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,SUL 1,SANTO AMARO,SANTO AMARO,E004984A@EDUCACAO.SP.GOV.BR,MARIO LOPES LEAO,MARIO LOPES LEAO 1050,35004984,ESTADUAL-SE,1156860499,,669,MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA,1050,Sul,Sul 2,355030871000065,SANTO AMARO,1156860499 /,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35004984,472,1918,"{""type"":""Point"",""coordinates"":[-46.71630875789365,-23.650594738793732]}"
2_2_1_000000000000000006de,21.65063517625091,0,0,742.9801057934229,0,0,,,8030350,355030801,35002999,3550308,10210,35,RUA,JOAO MAXIMIANO MAFRA,0,0,1,1,1,0,1,0,VILA CURUCA,SHINQUICHI AGARI,São Paulo,São Paulo,2021,11,351,20354746,SHINQUICHI AGARI,SP,2,1,0,1,EE SHINQUICHI AGARI,"3,55031E+12",VILA CURUCA,ESCOLAS AUTONOMAS,1,10210,84,35002999,24,8030000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,VILA CURUCA,SAO MIGUEL,E002999A@EDUCACAO.SP.GOV.BR,JOAO MAXIMIANO MAFRA,JOAO MAXIMIANO MAFRA 351,35002999,ESTADUAL-SE,1120354466,1120354746,279,SHINQUICHI AGARI,351,Leste,Leste 2,355030884000193,ITAIM PAULISTA,1120354466 / 1120354746,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35002999,279,875,"{""type"":""Point"",""coordinates"":[-46.421449791548156,-23.501433328325557]}"
2_2_1_000000000000000009c4,18.32750062456055,0,0,599.2539909141957,0,0,,,8031150,355030801,35910272,3550308,10210,35,RUA,NOITIBO,0,0,0,1,0,0,1,0,VILA NOVA CURUCA,MARIA REGINA MACHADO DE CASTRO GUIMARAES PROFA,São Paulo,São Paulo,2021,11,80,20351646,PROFESSORA MARIA REGINA MACHADO DE CASTRO GUIMARAES,SP,2,1,0,1,EE PROFESSORA MARIA REGINA MACHADO DE CASTRO GUIMARAES,"3,55031E+12",VILA NOVA CURUCA,ESCOLAS AUTONOMAS,1,10210,84,35910272,24,8031000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,LESTE 2,VILA CURUCA,SAO MIGUEL,E910272A@EDUCACAO.SP.GOV.BR,NOITIBO,NOITIBO 80,35910272,ESTADUAL-SE,1120351203,1120351646,7085,MARIA REGINA MACHADO DE CASTRO GUIMARAES PROFA,80,Leste,Leste 2,355030884000054,ITAIM PAULISTA,1120351203 / 1120351646,EE,,,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35910272,2588,1037,"{""type"":""Point"",""coordinates"":[-46.41980576018463,-23.517200990020253]}"
2_2_1_00000000000000000477,18.261694789254936,0,0,839.3082187563908,0,0,,,2633000,355030801,35000693,3550308,10104,35,AVENIDA,PERI RONCHETTI,0,0,1,1,0,0,1,0,JARDIM PERI,RITA BICUDO PEREIRA PROFA,São Paulo,São Paulo,2021,11,494,22334686,PROFESSORA RITA BICUDO PEREIRA,SP,2,1,0,1,EE PROFESSORA RITA BICUDO PEREIRA,"3,55031E+12",JARDIM PERI,ESCOLAS AUTONOMAS,1,10104,13,35000693,4,2633000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,AVENIDA,NORTE 2,CACHOEIRINHA,FREGUESIA/BRASILANDIA,E000693A@EDUCACAO.SP.GOV.BR,PERI RONCHETTI,PERI RONCHETTI 494,35000693,ESTADUAL-SE,1122322066,1122334686,69,RITA BICUDO PEREIRA PROFA,494,Norte,Norte 2,355030813000192,CASA VERDE-CACHOEIRINHA,1122322066 / 1122334686,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35000693,69,515,"{""type"":""Point"",""coordinates"":[-46.65089440357015,-23.461642866655787]}"
2_2_1_000000000000000004ab,13.020102439009673,0,0,508.8607192134302,0,0,,,2612020,355030801,35000425,3550308,10104,35,RUA,MARACAIA,0,0,0,1,0,0,1,0,VILA NOVA CACHOEIRINHA,REPUBLICA DO CHILE,São Paulo,São Paulo,2021,11,204,38514854,REPUBLICA DO CHILE,SP,2,1,0,1,EE REPUBLICA DO CHILE,"3,55031E+12",VILA NOVA CACHOEIRINHA,ESCOLAS AUTONOMAS,1,10104,13,35000425,4,2612000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 2,CACHOEIRINHA,FREGUESIA/BRASILANDIA,E000425A@EDUCACAO.SP.GOV.BR,MARACAIA,MARACAIA 204,35000425,ESTADUAL-SE,1138514854,,42,REPUBLICA DO CHILE,204,Norte,Norte 2,355030813000037,CASA VERDE-CACHOEIRINHA,1138514854 /,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35000425,42,758,"{""type"":""Point"",""coordinates"":[-46.66345831780292,-23.470066455291462]}"
2_2_1_000000000000000004bb,8.268390518497384,0,0,405.4407534873225,0,0,,,2615100,355030801,35000371,3550308,10104,35,RUA,DEZ DE MAIO,0,0,1,1,0,0,1,0,VILA AMELIA,ANTONIO JOSE LEITE PROF,São Paulo,São Paulo,2021,11,271,22583977,PROFESSOR ANTONIO JOSE LEITE,SP,2,1,0,1,EE PROFESSOR ANTONIO JOSE LEITE,"3,55031E+12",VILA AMELIA,ESCOLAS AUTONOMAS,1,10104,13,35000371,4,2615000,REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,RUA,NORTE 2,CACHOEIRINHA,FREGUESIA/BRASILANDIA,E000371A@EDUCACAO.SP.GOV.BR,DEZ DE MAIO,DEZ DE MAIO 271,35000371,ESTADUAL-SE,1122583977,1122584747,37,ANTONIO JOSE LEITE PROF,271,Norte,Norte 2,355030813000031,CASA VERDE-CACHOEIRINHA,1122583977 / 1122584747,EE,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_REDE_PUBLICA_ENSINO_FUNDAMENTAL-MEDIO,35000371,37,763,"{""type"":""Point"",""coordinates"":[-46.65529721267227,-23.470260896609744]}"
